,asin,name,category,description,price,rating,No_of_Rating
230,B0002Z8SZW,"Bain de Terre Recovery Complex Anti-frizz Shine Serum, 1.7 Ounce",Hair Care,"Brand


Bain de Terre




Item Form


Liquid




Ingredients


Cyclopentasiloxane, Dimethiconol, Ethylhexyl Methoxycinnamate, Limnanthes Alba (Meadowfoam) Seed Oil, Lycium Barbarum Fruit Extract, Magnolia Acuminata Bark Extract, Mangifera Indica (Mango) Seed Oil, Oryza Sativa (Rice) Bran Wax, PEI-10, Phenyl TrimethicCyclopentasiloxane, Dimethiconol, Ethylhexyl Methoxycinnamate, Limnanthes Alba (Meadowfoam) Seed Oil, Lycium Barbarum Fruit Extract, Magnolia A…

See more





Product Benefits


Shining, Frizz Control




Hair Type


Oily, Dry, Normal",$14.95,4.1 out of 5 stars,64 ratings
231,B0002Z90RM,"RUSK Designer Collection Thick Body and Texture Amplifier, Gives Hair Incredible Body, Creates Texture and Volume, Anyone with Fine, Limp, Lazy Hair",Hair Care,"Brand


RUSK




Item Form


Spray




Ingredients


Hydrolized Wheat Protein




Product Benefits


Gives incredible body,volume, and added texture.




Hair Type


Thick,Fine",$21.50,4.6 out of 5 stars,"2,105 ratings"
232,B0003009NK,HAI Classic Convertable Professional Flat Iron,Hair Care,"Hair Type


Normal




Color


Classic Blue




Brand


HAI Beauty Concepts




Material


Ceramic




Item Dimensions LxWxH


11 x 1.5 x 2.5 inches",$79.95,4.5 out of 5 stars,"1,449 ratings"
233,B00064H44K,Gloria Vanderbilt for Women - 100ml EDT Spray,Fragrance,"Brand


Gloria Vanderbilt




Ingredients


Carnation mimosa rose and other spicy oriental florals.




Item Form


Spray




Item Weight


0.25 Grams




Item Volume


3.4 Fluid Ounces",$12.40,4.5 out of 5 stars,"7,725 ratings"
234,B00066D2JE,"GIOVANNI Smooth as Silk Deeper Moisturizing Conditioner, 8.5 oz. Calms Frizz, Detangles, Wash & Go, Co Wash, Sulfate Free, Paraben Free, Color Safe (Pack of 1)",Hair Care,"Brand


GIOVANNI




Scent


Smooth as Silk




Hair Type


Damaged,Coarse,Color Treated,Chemically Treated




Liquid Volume


250 Milliliters




Ingredients


INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Stearyl Alcohol, Cetrimonium Bromide, Glycerin, Phenoxyethanol, Ethylhexylglycerin, Natural Fragrance, Hydrolyzed Soy Protein, *Chamomilla Recutita (Matricaria) Leaf Extract, *Citrus Aurantium Dulcis (Valencia Orange) Extract, *Citrus Grandis (Grapefruit) Fruit Extract, *Cymbopogon Schoenanthus (Lemongrass) Extract, *Echinacea Purpurea Extract, *Glycine Soja (Soybean) Seed Extract, *Lavandula Angustifolia (Lavender) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Macrocystis Pyrifera (Sea Kelp) Extract, *Mangifera Indica (Mango) Extract, *Salix Alba (Willow Bark) Extract. *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. From time to time we may have ingredient changes to some of our products due to newer more natural raw materials or botanicals becoming available. These changes could make a product look slightly different from its predecessor in color, fragrance and texture, but rest assured the performance of the product will be the same or better with the ingredient change. We continually strive to formulate products as natural as possible while pleasing our customers with high-performance products. Directions: Apply Giovanni’s SMOOTH AS SILK conditioner daily after SMOOTH AS SILK Deep Moisture Shampoo. Massage through to ends before rinsing thoroughly.INGREDIENTS: Aqua (Purified Water), Cetyl Alcohol, Stearyl Alcohol, Cetrimonium Bromide, Glycerin, Phenoxyethanol, Ethylhexylglycerin, Natural Fragran…

See more",$7.78,4.2 out of 5 stars,482 ratings
235,B00066D4M4,"GIOVANNI, Eco Chic Weightless Moisture Formula Ounce Direct Leave-In (Grapefruit + Lavender Extract), Direct Leave-in conditioner, 8.5 Fl Oz",Hair Care,"Brand


GIOVANNI




Scent


Direct Leave-in conditioner




Hair Type


Damaged




Liquid Volume


8.5 Fluid Ounces




Ingredients


Aqua (Purified Water), Cetyl Alcohol, Tocopherol (Vitamin E), Panthenol (Pro-Vitamin B5), Citric Acid, Phenoxyethanol, Natural Fragrance, Citrus Grandis (Grapefruit) Extract, *Aloe Barbadensis (Aloe Vera) Leaf Juice, *Helianthus Annuus (Sunflower) Seed Oil, *Glycine Soja (Soybean) Seed Extract, *Betula Alba Extract, *Malva Sylvestris (Mallow) Extract, *Achillea Millefolium Extract, *Chamomilla Recutita (Matricaria) Flower Extract, *Equisetum Arvense Extract, *Lavandula Angustifolia (Lavender) Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Salvia Sclarea (Clary) Extract, *Thymus Vulgaris (Thyme) Extract, *Tussilago Farfara (Coltsfoot) Flower Extract, *Urtica Dioica (Nettle) ExtractAqua (Purified Water), Cetyl Alcohol, Tocopherol (Vitamin E), Panthenol (Pro-Vitamin B5), Citric Acid, Phenoxyethanol, Natural Fragrance, Citrus Grandis (…

See more",$11.09,4.4 out of 5 stars,674 ratings
236,B00066YC34,"Conair Supreme Curling Iron Combo Pack; 1/2-inch, 3/4-inch, & 1-inch",Hair Care,"Size


Combo Pack: 1/2-inch, 3/4-inch, & 1-inch




Color


Purple/Glitter




Brand


Conair




Material


Steel




Item Dimensions LxWxH


4.5 x 15.3 x 4.5 inches",$16.96,3.9 out of 5 stars,"2,537 ratings"
237,B000674XNM,"Laura Mercier Secret Brightening Powder, #1",Makeup,"Color


#1




Brand


Laura Mercier




Ingredients


Vary by color




Coverage


Sheer




Product Benefits


Brightening,Brightens",$27.52,4.3 out of 5 stars,446 ratings
238,B00068CG3U,philosophy the microdelivery peel,Skin Care,"Brand


Philosophy




Ingredients


Step 1:vitamin c/peptide resurfacing crystals peg-6, sodium bicarbonate, oleth-20, glyceryl stearate se, silica, tocopheryl acetate, 1,2-hexanediol, caprylyl glycol, magnesium ascorbyl phosphate, helianthus annuus (sunflower) seed oil, tocopherol, beta-carotene, retinyl palmitate, ethylhexyl palmitate, ethylhexyl palmitate, parfum/fragrance, palmitoyl oligopeptide, tribehenin, sorbitan isostearate, limonene, bht step 2: lactic acid/salicylic acid activating gel aqua/water/eau, lactic acid, hydroxyethylcellulose, salicylic acid, linoleamidopropyl pg-dimonium chloride phosphate, 1,2-hexanediol, caprylyl glycol, polyquaternium-10Step 1:vitamin c/peptide resurfacing crystals peg-6, sodium bicarbonate, oleth-20,…

See more





Scent


Philosophy The Microdelivery Peel




Product Benefits


This two-step, in-home resurfacing vitamin C peel helps rejuvenate sun-damaged, hyperpigmented and aging skinThis two-step, in-home resurfacing vitamin C peel helps rejuvenate sun-damaged, hype…

See more





Active Ingredients


Lactic_acid, Vitamin_c, Salicylic_acid",$72.00,4.7 out of 5 stars,771 ratings
239,B0006BDMIU,Caudalie Beauty Elixir Face Mist: Toner that Tightens Pores + Reduces Dullness + Sets Makeup - Travel Size 1 Ounce,Skin Care,"Ingredients


AQUA/WATER/EAU, ALCOHOL*, CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER WATER*, PARFUM (FRAGRANCE)*, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF OIL*, POTASSIUM ALUM, GLYCERIN*, MENTHA PIPERITA (PEPPERMINT) OIL*, COMMIPHORA MYRRHA RESIN EXTRACT*, STYRAX TONKINENSIS RESIN EXTRACT*, MELISSA OFFICINALIS (BALM MINT) LEAF OIL*, CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER OIL*, ROSA DAMASCENA FLOWER OIL*, VITIS VINIFERA (GRAPE) FRUIT EXTRACT*, TOCOPHEROL*,BENZYL BENZOATE*, CITRAL*, CITRONELLOL*, GERANIOL*, FARNESOL*, LIMONENE*, LINALOOL* (010/035) *Origine végétale - Plant originAQUA/WATER/EAU, ALCOHOL*, CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER WA…

See more





Brand


Caudalie




Skin Type


Oily, Combination, Dry, Normal




Item Weight


30 Grams




Product Benefits


Brightens and visibly smooths skin, minimizes pores and sets makeup, 100% Natural, Anti-Microbial",$18.00,4.4 out of 5 stars,"1,267 ratings"
240,B0006FMK98,"Free & Clear Hair Shampoo | Fragrance, Gluten and Sulfate Free | For Sensitive Skin | 12 Ounce",Hair Care,"Brand


Vanicream




Scent


Unscented 




Hair Type


All




Liquid Volume


12 Fluid Ounces




Item Weight


0.75 Pounds",$9.99,4.5 out of 5 stars,"7,053 ratings"
241,B0006FMKB6,"RoBathol Bath Oil | Fragrance, Gluten and Sulfate Free | For Sensitive Skin | 16 Fl Oz",Personal Care,"Scent


Unscented




Ingredients


Cottonseed oil, alkyl aryl polyether alcohol.




Brand


Vanicream




Item Form


ERROR: #N/A




Product Benefits


Soothes",$16.60,4.6 out of 5 stars,"1,248 ratings"
242,B0006GBEYE,"Coretex SunX SPF30 Sunscreen with Towelettes - 25 Individual Foil Pouches with 25 Individual Towelettes/Box, PABA Free, Oil-free, Water and Sweat Resistant, UVA/UVB Protection",Skin Care,"Sun Protection


30 SPF




Item Dimensions LxWxH


2 x 2 x 2 inches




Brand


SunX




Item Form


Wipe




Age Range (Description)


Adult",$29.02,3.5 out of 5 stars,214 ratings
243,B0006GZAKI,"Aubrey Honeysuckle Rose Shampoo | Restores, Hydrates & Replenishes Dry Hair | Rosa Mosqueta Rose Hip & Argan Oils | 75% Organic Ingredients | 11oz",Hair Care,"Brand


AUBREY




Scent


Floral




Hair Type


Frizzy, Curly, Dry




Liquid Volume


326 Milliliters




Item Weight


0.81 Pounds",$12.42,3.6 out of 5 stars,245 ratings
244,B0006GZBMA,"Aubrey Organics - White Camellia Conditioner, 11 fl oz",Hair Care,"Brand


Aubrey Organics




Scent


White Camellia




Liquid Volume


325 Milliliters




Ingredients


Coconut fatty acid cream base, organic aloe vera, white camellia oil, wheat germ oil; extracts of fennel, hops, balm mint, mistletoe, chamomile and yarrow; organic geranium oil, organic rosemary oil, organic sage oil, carrot oil and aubrey's preservative (citrus seed extract, vitamins A, C and E).Coconut fatty acid cream base, organic aloe vera, white camellia oil, wheat germ oil; extracts of fennel, hops, balm mint, mistletoe, chamomile and yarrow;…

See more





Item Dimensions LxWxH


7.52 x 1.69 x 2.76 inches",$14.29,3.8 out of 5 stars,107 ratings
245,B0006GZC4W,"Aubrey Island Botanicals Conditioner | Frizz Control, Softens & Defines Curls | Avocado Oil & Mango Butter | 75% Organic Ingredients | Dry Hair | 11oz",Hair Care,"Brand


AUBREY




Scent


Coconut, Mango




Hair Type


Curly, Dry




Liquid Volume


330 Milliliters




Ingredients


Aloe barbadensis leaf juice*, butyrospermum parkii (shea butter) fruit*, cetyl alcohol (from coconut oil), glyceryl stearate (from vegetable oils), cetearyl alcohol (from coconut oil), leuconostoc/radish root ferment filtrate, alcohol denat.* (38b, lavender), glycerin*, stearic acid, mangifera indica (mango) seed butter, persea gratissima (avocado) oil*, cocos nucifera (coconut) fruit extract*, chenopodium quinoa seed extract*, pimento officinalis (pimento) fruit powder* (allspice), citrus grandis (grapefruit) extract, ascorbic acid (vitamin C), tocopherol (vitamin E), rosmarinus officinalis (rosemary) leaf oil*, salvia officinalis (sage) oil*, calendula officinalis flower extract*, melissa officinalis (balm mint) leaf/flower/stem extract*, chamomilla recutita (matricaria) flower extract* (chamomile), humulus lupulus (hops) flower extract*, foeniculum vulgare (fennel) seed extract*, equisetum hiemale (horsetail) extract, tussilago farfara (coltsfoot) leaf extract, sodium cocoyl glutamate (from coconut oil), hydrolyzed wheat protein (gluten-free), caprylic/capric triglyceride (from coconut oil), stearyl dimonium hydroxypropyl laurylglucosides chloride (biodegradable, from coconut oil), natural fragrance. *Certified organic Natural isolate blend sourced from essential oilsAloe barbadensis leaf juice*, butyrospermum parkii (shea butter) fruit*, cetyl alcohol (from coconut oil), glyceryl stearate (from vegetable oils), cetearyl alco…

See more",$17.10,3.2 out of 5 stars,50 ratings
246,B0006GZCVK,"Aubrey Honeysuckle Rose Conditioner | Restores, Hydrates & Replenishes Dry Hair | Rosa Mosqueta Rose Hip & Argan Oils | 75% Organic Ingredients (11 oz)",Hair Care,"Brand


Aubrey Organics




Scent


Honeysuckle Rose




Hair Type


Dry




Liquid Volume


330 Milliliters




Ingredients


Coconut fatty acid cream base, organic aloe vera, organic shea butter, wheat germ oil, organic jojoba oil, organic rosa mosqueta rose hip seed oil; extracts of fennel, hops, balm mint, mistletoe, camomile, yarrow, chrysanthemum, angelica, forsythia and magnolia; honeysuckle oil, carrot oil, aubreys preservative (citrus seed extract, vitamins A, C and E).Coconut fatty acid cream base, organic aloe vera, organic shea butter, wheat germ oil, organic jojoba oil, organic rosa mosqueta rose hip seed oil; extracts of f…

See more",$16.14,3.7 out of 5 stars,361 ratings
247,B0006GZDE6,Aubrey Green Tea Shampoo | Deep Cleanses & Boosts Shine for Oily Hair | Adds Fullness | Organic Green Tea & Ginseng | 11 FL oz,Hair Care,"Brand


Aubrey Organics




Scent


Mandarin Splash




Hair Type


Oily




Liquid Volume


325 Milliliters




Item Weight


0.7 Pounds",$14.29,4.3 out of 5 stars,169 ratings
248,B0006GZDEQ,Aubrey White Camellia Shampoo | 11oz,Hair Care,"Brand


AUBREY




Scent


White Camelia




Hair Type


Coarse




Liquid Volume


325 Milliliters




Item Weight


0.7 Pounds",$14.29,3.8 out of 5 stars,33 ratings
249,B0006GZE0O,Calaguala Fern Shampoo Aubrey | 11 oz Liquid,Hair Care,"Brand


Aubrey Organics




Scent


Fern




Hair Type


Fine




Liquid Volume


325 Milliliters




Item Weight


0.98 Pounds",$18.19,3.7 out of 5 stars,98 ratings
250,B0006LNJ56,MAC Satin Lipstick Rebel,Makeup,"Brand


AcM




Item Form


Cream




Finish Type


Satin




Item Weight


0.02 Grams




Skin Tone


Medium",$12.00,4.5 out of 5 stars,737 ratings
251,B0006LNKYG,"MAC Matte Lipstick RUSSIAN RED, 0.10 ounce",Makeup,"Brand


AcM




Item Form


Stick




Finish Type


Matte




Item Weight


3 Grams




Skin Tone


All",$15.08,4.5 out of 5 stars,484 ratings
252,B0006M56BK,Wilkinson Sword Double Edge Razor Blade Refills for Men - 5 Count,Shave & Hair Removal,"Brand


Schick




Number of Pieces


5




Number of Blades


5




Age Range (Description)


Adult",$3.97,4.2 out of 5 stars,614 ratings
253,B0006NXBJ8,Mason Pearson Detangler Hair Brush,Hair Care,"Color


White




Material


Nylon




Hair Type


All,Coarse,Thick




Product Benefits


Nylon cleaning brush is included.




Brand


Mason Pearson",$130.00,4.4 out of 5 stars,181 ratings
254,B0006NYCT6,Algemarin Bubble Bath 750ml bubble bath by Algemarin,Personal Care,"Ingredients


Water, sodium laureth sulfate, cocamidopropyl betaine, fragance, peg7 glyceryl cocate, glycol distearate, laureth4,potassium cocoyl hydrolyzed collagen, dihydroxythyl cocamine oxide, algea extract, citric acid, phenoxyethanol, methyldibromo glutaronitrile,fd blue no.1 CI 42090 acid.Water, sodium laureth sulfate, cocamidopropyl betaine, fragance, peg7 glyceryl cocate, glycol distearate, laureth4,potassium cocoyl hydrolyzed col…

See more





Brand


Algemarin




Item Weight


2 Pounds




Variety


Bubble Bath",$32.95,4.7 out of 5 stars,414 ratings
255,B0006O2IQ4,"Inis the Energy of the Sea Cologne Spray, 3.3 Fluid Ounce",Fragrance,"Brand


Inis the Energy of the Sea




Scent


Fresh




Ingredients


SD Alcohol 39C (Alcohol Denat), Water (Aqua), Fragrance (Parfum), Alpha-Isomethyl Ionone, Benzyl Benzoate, Benzyl Salicylate, Butylphenyl Methylproprional, Cinnamal, Citral, Citronellol, Eugenol, Geraniol, Isoeugenol, Limonene, LinaloolSD Alcohol 39C (Alcohol Denat), Water (Aqua), Fragrance (Parfum), Alpha-Isomethyl Ionone, Benzyl Benzoate, Benzyl Salicylate, Butylphenyl Methylproprional, Cinnamal, Citral, Citronellol, Eugenol, Geraniol, Isoeugenol, Limonene, Linalool

See more





Item Form


Spray




Item Weight


0.63 Grams",$55.00,4.8 out of 5 stars,"5,418 ratings"
256,B0006O4MCM,"Suki Skincare Concentrated Clarifying Toner - With High-Potency Rose Concentrate, Vitamin C & Salicylic Acid - Balances Facial Oil, pH, & bacterial Production - 120 ml",Skin Care,"Ingredients


Ingredients high-potency (aqua, organic rosa centifolia) rose concentrateTM, organic alcohol denat (sugar cane extracted with lavender oil) with lavandula, phospholipids (liposomal delivery system), salix alba (TLC salicylic acidTM from white willow), ascorbyl palmitate (TLC vitamin CTM), calming complexion complexTM (chamomilla recutita (matricaria chamomile) flower extract, organic rosa canina (rose hip) seed extract, calendula officinalis (calendula) flower extract), vegetable glycerin, organic aloe barbedensis (aloe) leaf powder, melaleuca alternifolia (tea tree) leaf oil, organic ascophyllum nodosum (seaweed) extract, 100% pure (fragrance) essential oils, linalool*.* components of 100% pure steam-distilled essential oils22.5% certified organic ingredientsIngredients high-potency (aqua, organic rosa centifolia) rose concentrateTM, organic alcohol denat (sugar cane extracted with lavender oil) with lavand…

See more





Brand


Suki




Skin Type


Acne Prone,All Skin Types




Item Weight


0.6 Pounds




Product Benefits


Cleansing",$37.00,4.4 out of 5 stars,117 ratings
257,B0006O9ZAG,"Palladio Dual Wet and Dry Foundation with sponge and Mirror, Squalane Infused, Apply Wet for Maximum Coverage or Dry for Light Finishing and Touchup, Minimizes Fine Line, All day Wear, Ivory Myrrh",Makeup,"Color


Ivory Myrrh




Brand


Palladio




Ingredients


Talc, Mica, Lauroyl Lysine, Oryza Sativa (Rice) Starch, Nylon-12, Magnesium Stearate, Boron Nitride, Ethylhexyl Palmitate, Squalane, Zinc Oxide, Dimethicone, Sodium Hyaluronate, Tocopheryl Acetate, Retinyl Palmitate, Ethylhexyl Methoxycinnamate, Yeast Extract, Water, Saccharum Officinarum (Sugar Cane) Extract, Citrus Medica Limonium Extract, Citrus Aurantium Dulcis Extract, Pyrus Malus (Apple) Fruit Extract, Camellia Sinensis Leaf Extract, Phenoxyethanol, Panax Ginseng Root Extract, Carthamus Tinctorius (Safflower) Seed Oil, Ginkgo Biloba Leaf Extract, Chamomilla Recutita (Matricaria) Extract, Imidazolidinyl Urea, Methylparaben, Ethylparaben, Propylparaben, Ascorbyl Palmitate. May contain: Titanium Dioxide, Iron Oxides, Chromium Oxide Greens, and Ultramarine Blue.Talc, Mica, Lauroyl Lysine, Oryza Sativa (Rice) Starch, Nylon-12, Magnesium Stearate, Boron Nitride, Ethylhexyl Palmitate, Squalane, Zinc Oxide, Dimethi…

See more





Coverage


Full




Skin Tone


All",$11.99,4.4 out of 5 stars,"1,036 ratings"
258,B0006OU06E,Bass Brushes | Shine & Condition Hair Brush  |  100% Premium Natural Bristle SOFT  |  Pure Bamboo Handle  |  Semi Oval  | Dark Finish  |  Model 876SB - DB,Hair Care,"Color


Assorted




Material


Bamboo




Hair Type


Fine




Product Benefits


Shine Enhancing




Brand


Bass Brushes",$17.92,4.5 out of 5 stars,321 ratings
