,asin,name,category,description,price,rating,No_of_Rating
290,B0010V37DA,"Yardley English Lavender by Yardley of London for Women Eau De Toilette Spray, 4.2 Ounce",Fragrance,"Brand


Yardley




Scent


English Lavender by Yardley London




Ingredients


Alcohol denat., aqua water, parfum fragrance, linalool, limonene, geraniol, citral, citronellol, coumarin, benzyl benzoate, farnesolAlcohol denat., aqua water, parfum fragrance, linalool, limonene, geraniol, citral, citronellol, coumarin, benzyl benzoate, farnesol

See more





Item Form


Spray




Item Weight


0.66 Pounds",$20.15,4.0 out of 5 stars,755 ratings
291,B0010YXJ1C,DeMert Wig & Weave System Shampoo for Natural and Synthetic Hair 8 oz,Hair Care,"Brand


Demert




Hair Type


Wavy




Liquid Volume


236 Milliliters




Item Weight


0.5 Pounds




Item Dimensions LxWxH


3 x 4 x 5 inches",$9.71,4.4 out of 5 stars,428 ratings
292,B001126XI4,"Maybelline New York Makeup Expert Wear Twin Eyebrow Pencils and Eyeliner Pencils, Light Brown Shade, 2 Count (Pack of 1)",Makeup,"Brand


Maybelline New York




Item Form


Pencils




Ingredients


G896354: RHUS SUCCEDANEA FRUIT CERA / RHUS SUCCEDANEA FRUIT WAX, HYDROGENATED PALM KERNEL OIL, LANOLIN, OZOKERITE, GOSSYPIUM HERBACEUM OIL / COTTON SEED OIL, SILICA, TALC, HYDROGENATED SOYBEAN OIL, POLYSORBATE 60, ZINC, LECITHIN, STEARIC ACID, [+/- MAY CONTAIN / PEUT CONTENIR, CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 77400 / BRONZE POWDER, CI 77000 / ALUMINUM POWDER, CI 77891 / TITANIUM DIOXIDE, CI 42090 / BLUE 1 LAKE], D165568/2.G896354: RHUS SUCCEDANEA FRUIT CERA / RHUS SUCCEDANEA FRUIT WAX, HYDROGENATED PALM KERNEL OIL, LANOLIN, OZOKERITE, GOSSYPIUM HE…

See more





Finish Type


Velvet




Item Weight


0.01 Pounds",$2.97,4.6 out of 5 stars,"10,484 ratings"
293,B001126XOI,Conair Velvet Touch Paddle Brush (Color may vary),Hair Care,"Color


Multi




Material


Plastic




Hair Type


Thick




Product Benefits


Detangle




Brand


Conair",$6.59,4.5 out of 5 stars,"6,743 ratings"
294,B001126Y6A,"COVERGIRL Smoothers Hydrating Makeup Creamy Beige, 1 oz (packaging may vary)",Makeup,"Color


CREAMY NATURAL




Brand


COVERGIRL




Ingredients


Water, Cyclopentasiloxane, Glycerin, Talc, Sodium Chloride, Peg/Ppg-18/18 Dimethicone, Arachidyl Behenate, Sodium Dehydroacetate, Phenoxyethanol, Stearic Acid, Ethylene Brassylate, Trihydroxystearin, Trisodium Edta, Silica, Dimethicone, Synthetic Wax, Propylparaben, Barium Sulfate, Methicone, Aluminum Hydroxide, Laureth-7, Titanium Dioxide, Iron Oxides, Mica.Water, Cyclopentasiloxane, Glycerin, Talc, Sodium Chloride, Peg/Ppg-18/18 Dimethicone, Arachidyl Behenate, Sodium Dehydroacetate, Phenoxyethanol,…

See more





Finish Type


Matte




Item Weight


0.1 Pounds",$6.94,4.7 out of 5 stars,"1,165 ratings"
295,B00112BT88,"Maybelline New York Makeup Expert Wear Twin Eyebrow Pencils and Eyeliner Pencils, Blonde Shade, 0.06 Ounce, 2 Count (Pack of 1)",Makeup,"Brand


Maybelline New York




Item Form


Pencil




Ingredients


G896354: RHUS SUCCEDANEA FRUIT CERA / RHUS SUCCEDANEA FRUIT WAX, HYDROGENATED PALM KERNEL OIL, LANOLIN, OZOKERITE, GOSSYPIUM HERBACEUM OIL / COTTON SEED OIL, SILICA, TALC, HYDROGENATED SOYBEAN OIL, POLYSORBATE 60, ZINC, LECITHIN, STEARIC ACID, [+/- MAY CONTAIN / PEUT CONTENIR, CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 77400 / BRONZE POWDER, CI 77000 / ALUMINUM POWDER, CI 77891 / TITANIUM DIOXIDE, CI 42090 / BLUE 1 LAKE], D165568/2.G896354: RHUS SUCCEDANEA FRUIT CERA / RHUS SUCCEDANEA FRUIT WAX, HYDROGENATED PALM KERNEL OIL, LANOLIN, OZOKERITE, GOSSYPIUM HE…

See more





Finish Type


Velvet




Item Weight


0.03 Pounds",$2.99,4.6 out of 5 stars,"10,484 ratings"
296,B00112BUBO,"COVERGIRL Cheekers Blendable Powder Blush, Classic Pink, 1 Count (packaging may vary)",Makeup,"Color


CLASSIC PINK




Brand


COVERGIRL




Ingredients


Talc, Avena Sativa (Oat) Kernel Flour, Mineral Oil/ Huile Minérale, Kaolin, Zinc Stearate, Fragrance/Parfum, Polyoxymethylene Urea, Quaternium-15, Eucalyptus Globulus Leaf Oil, Sodium Dehydroacetate, Camphor, Menthol, Propylparaben, Eugenia Caryophyllus (Clove) Flower Oil, Methylparaben, Bht, Mica, Titanium Dioxide, May Contain/Peut Contenir: Iron Oxides, Carmine, Red 7 Lake, Ultramarines, Red 6 Lake, Yellow 5 LakeTalc, Avena Sativa (Oat) Kernel Flour, Mineral Oil/ Huile Minérale, Kaolin, Zinc Stearate, Fragrance/Parfum, Polyoxymethylene Urea, Quatern…

See more





Finish Type


Sheer




Item Weight


0.05 Pounds",$3.79,4.6 out of 5 stars,"9,145 ratings"
297,B00112BW5I,Lor Cr Lnr Bynd Pink Size .007z,Makeup,"Brand


L'Oreal Paris




Item Weight


0.02 Pounds




Item Dimensions LxWxH


0.33 x 0.33 x 4.8 inches




Color


Beyond Pink 705",$11.71,5.0 out of 5 stars,2 ratings
298,B00115TXRE,"Premier Dead Sea Classic Eye Serum, Hypoallergenic, Age defying, Helps minimize wrinkles, Dark circles, Sagging skin, Reduce bags, with vitamins A & E 1.2 fl.oz",Skin Care,"Ingredients


Oil free. Cyclomethicone, dimethiconol, octyl cocate, soybean oil, retionl (vitamin A), Dead Sea mineral salt, methlparaben, propylparaben, ascorbic acid (Vitamin C), tocopherol (vitamin E), citrus aurantium dulcis (orange) oilOil free. Cyclomethicone, dimethiconol, octyl cocate, soybean oil, retionl (vitamin A), Dead Sea mineral salt, methlparaben, propylparaben, ascorbic acid (Vitami…

See more





Active Ingredients


Vitamin_c, Vitamin_e




Product Benefits


Hydrating, Anti-Aging, Hypoallergenic, Soothing, Moisturizing




Brand


Premier by Dead Sea Premier




Indications


Treat the very delicate skin around the eyes",$79.90,4.2 out of 5 stars,607 ratings
299,B00117CH5M,"The Naked Bee Moisturizing Hand & Body Lotion, 8 Ounce, Orange Blossom Honey",Skin Care,"Item Form


Lotion




Brand


The Naked Bee




Scent


Orange Blossom Honey




Skin Tone


All




Item Weight


0.63 Pounds",$18.00,4.7 out of 5 stars,"5,452 ratings"
300,B00117F5PG,"Premier Dead Sea Vitamin E & C facial serum, classic collection, Concentrated vitamin C serum for face, vitamin E oil, retinol, anti-aging serum, advanced skincare 1.7 Fl.oz",Skin Care,"Ingredients


~ Vitamin C ~ Vitamin E oil ~ Retinol - jojoba oil




Active Ingredients


Vitamin_c, Vitamin_e




Product Benefits


Anti-Aging, Moisturizing, Rejuvenating




Brand


Premier by Dead Sea Premier




Indications


Slows the process of aging",$79.90,4.4 out of 5 stars,419 ratings
301,B00117VR1M,Avon Haiku Eau de Parfum Spray,Fragrance,"Brand


AVON




Scent


HAIKU




Item Form


Spray




Item Weight


0.8 Ounces




Item Volume


189 Milliliters",$19.01,4.7 out of 5 stars,"2,329 ratings"
302,B00117YN2M,"Fake Bake Xtreme Darkest Self-Tanning Gel, 5-Ounce",Makeup,"Brand


Fake Bake




Ingredients


Purified water, dihyroxyacetone, camellia sinesis leaf extract, aloe barbadensis leaf juice, ascorbic acid (vitamin c), retinyl palmitate (vitamin a), tocopheryl acetate (vitamin e), sd alchol 40, polyacrylamide, c 13-14 isparaffin laureth-7, trimethylpentanediol-adipic acid copolymer, sodium pca, hydrolyzed elastin, fragrance, polysorbate 80, tetrasodium edta, imidazolidinyl urea, citrus acid, blue 1, yellow 5, yellow 6, red 40.Purified water, dihyroxyacetone, camellia sinesis leaf extract, aloe barbadensis leaf juice, ascorbic acid (vitamin c), retinyl palmitate (vitamin a), tocopheryl…

See more





Item Weight


0.13 Pounds




Item Form


Gel",$45.00,3.7 out of 5 stars,87 ratings
303,B0011DHA3A,"REVIVA LABS - Eye Complex Firming Creme, (1 oz)",Skin Care,"Item Form


Cream




Brand


Reviva Labs




Skin Type


Mature




Age Range (Description)


Adult




Skin Tone


All",$13.49,4.2 out of 5 stars,220 ratings
304,B0011DIXJU,"GIOVANNI Wicked Texture The Definition Of Pomade oz. Adds Separation to Shape Smooth Texture for Ease of Use Washes Out Easily No Parabens Color Safe, Multi, Styling Glue, 2 Ounce",Hair Care,"Scent


Styling Glue




Brand


GIOVANNI




Item Form


Wax




Ingredients


INGREDIENTS: Aqua (Water), Ceteareth-25, Glycerin, PEG-7 Glyceryl Cocoate, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Phenyl Trimethicone, Fragrance, Chlorphenesin, Ethylhexylglycerin, Disodium EDTA, Mica, Titanium Dioxide, Panthenol, Linalool, Benzyl Salicylate, Hexyl Cinnamal, Butylphenyl Methylpropional, Iodopropynyl Butylcarbamate, Limonene, Citral, Tin Oxide, *Urtica Dioica (Nettle) Extract, *Tussilago Farfara (Coltsfoot) Flower Extract, *Thymus Vulgaris (Thyme) Extract, *Salvia Officinalis (Sage) Leaf Extract, *Rosmarinus Officinalis (Rosemary) Leaf Extract, *Mentha Piperita (Peppermint) Leaf Extract, *Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, *Glycine Soja (Soybean) Seed Extract, *Equisetum Arvense Extract, *Chamomilla Recutita (Matricaria) Flower Extract, *Althaea Officinalis Root Extract, *Eucalyptus Globulus Leaf Extract, *Achillea Millefolium Extract, Betula Alba Bark/Leaf Extract. *USDA Certified Organic. Due to the chain of supply, certain GIOVANNI® products may have previous ingredient statements. Please refer to the ingredient label as affixed to or printed on each product. Please note this ingredient list is applicable only for product distribution in the United States. From time to time we may have ingredient changes to some of our products due to newer more natural raw materials or botanicals becoming available. Directions: Flip open lid. Scoop out. Piece through damp or dry hair. Play all day. Add wicked separation. Style hair to the max. Define with shineINGREDIENTS: Aqua (Water), Ceteareth-25, Glycerin, PEG-7 Glyceryl Cocoate, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Phenyl Trimethicone, Fragranc…

See more





Product Benefits


Shining",$9.05,4.4 out of 5 stars,881 ratings
305,B0011DJICG,"Avalon Organics Bath & Shower Gel, Nourishing Lavender, 32 Oz",Skin Care,"Item Form


Gel




Brand


Avalon Organics




Scent


Lavender




Skin Type


Dry




Age Range (Description)


Adult",$17.99,4.4 out of 5 stars,"6,122 ratings"
306,B0011DKKGY,"REVIVA LABS - Firming Eye Serum with Alpha Lipoic Acid, Vitamin C Ester & DMAE (1.0 fl.oz)",Vitamins & Dietary Supplements,"Ingredients


Purified Water, Sunflower Seed Oil, Emulsifying Wax, Haloxyl (N-Hydroxysuccinimide, Chrysin, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7), Syn-Coll (Palmitoyl Tripeptide-5), DMAE, Alpha Lipoic Acid, Magnesium Ascorbyl Phosphate (Vitamin C Ester), Dipalmitoyl Hydroxyproline, Hyaluronic Acid, Carbomer, Olive Oil, Lecithin, Phenoxyethanol, Ethylhexylglycerin.Purified Water, Sunflower Seed Oil, Emulsifying Wax, Haloxyl (N-Hydroxysuccinimide, Chrysin, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7), Syn-Coll (P…

See more





Active Ingredients


Vitamin_c, Hyaluronic_acid




Product Benefits


Brightening,Smooth




Brand


Reviva Labs




Indications


Skin Care",$12.87,4.2 out of 5 stars,441 ratings
307,B0011DL8T2,"Heritage Store Rosewater & Glycerin Hydrating Facial Splash for Dewy, Radiant Skin | No Dyes or Alcohol | 4oz",Skin Care,"Special Ingredients


Glycerin




Item Form


Oil, Lotion




Brand


Heritage Store




Skin Type


Oily,Sensitive




Scent


Rosewater",$8.72,4.4 out of 5 stars,332 ratings
308,B0011DQMHA,Baza Moisture Barrier Antifungal Cream 5oz,Health Care,"Brand


Coloplast




Active Ingredients


Miconazole, Zinc Oxide




Item Form


Health Supplies




Age Range (Description)


Adult




Unit Count


5.0 Ounce",$16.02,4.6 out of 5 stars,"1,253 ratings"
309,B0011DS3CW,"Billion Dollar Brows Brow Boost: Primer and Conditioner, Vitamin Infused for Healthy Eyebrows, Paraben-Free, Pink-Tinted, 1-Count",Makeup,"Brand


Billion Dollar Brows




Item Form


Gel




Ingredients


Water, Propylene Glycol, Magnesium Aluminum Silicate, Pelvetia Canallculata Extract, Squalane, Polysorbate 60, Allantoin, Hydroxyethl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Serenoa Serrulata Fruit Extract, Xanthan Gum, Triethanolamine, Laminaria Digitata Extract, {henoxyethanol, Methylparaben, Propylparaben.Water, Propylene Glycol, Magnesium Aluminum Silicate, Pelvetia Canallculata Extract, Squalane, Polysorbate 60, Allantoin, Hydroxyethl Acrylate/Sod…

See more





Item Weight


0.2 Ounces




Item Dimensions LxWxH


1 x 1.7 x 3.2 inches",$12.49,3.9 out of 5 stars,172 ratings
310,B0011DUE9C,"Diane Extra Wide Tooth Shampoo Comb - Ionic, Anti-Static Detangler Tool, Use on Wet or Damp Hair for Women, Men, Black, 9.75 Inches, D7113",Hair Care,"Material


Plastic




Size


9.75 Inch (Pack of 1)




Color


#7113




Brand


Diane




Hair Type


Curly,Coarse,Thick",$3.61,4.6 out of 5 stars,646 ratings
311,B0011EO7WQ,"Alba Botanica Hawaiian Facial Mask, Papaya Enzyme, 3 Oz",Skin Care,"Brand


Alba Botanica




Ingredients


Aqua (Water), Aloe Barbadensis Leaf Juice(1), Glycerin, Protease, Algin, Carica Papaya (Papaya) Fruit Extract, Polysorbate 20, Ananas Sativus (Pineapple) Fruit Extract, Vanilla Planifolia Fruit Extract, Zingiber Zerumbet Extract, Panthenol, Xanthan Gum, Benzyl Alcohol, Ethylhexylglycerin, Phenoxyethanol, Limonene, Fragrance (Parfum), Chlorophyllin-Copper Complex (CI 75810). (1)Certified organic ingredient.Aqua (Water), Aloe Barbadensis Leaf Juice(1), Glycerin, Protease, Algin, Carica Papaya (Papaya) Fruit Extract, Polysorbate 20, Ananas Sativus (Pineapple) Fruit Ext…

See more





Skin Type


Dull skin




Scent


Papaya




Product Benefits


Smoother",$8.16,4.4 out of 5 stars,"1,518 ratings"
312,B0011FPIAK,"Mill Creek Aloe Vera Gel, 8 Ounce",Skin Care,"Special Ingredients


Aloe Vera




Item Form


Gel




Brand


MILL CREEK




Skin Type


Dry




Age Range (Description)


Adult",$8.52,4.5 out of 5 stars,308 ratings
313,B0011NR3EQ,philosophy microdelivery exfoliating facial wash,Skin Care,"Item Form


Wash




Brand


Philosophy




Skin Type


Sensitive




Age Range (Description)


Adult




Ingredients


Aqua/water/eau, solum diatomeae/sodium diatomeae, diatomaceous earth/terre de diatomees, sodium cocoyl apple amino acids, glycerin, acrylates/steareth-20 methacrylate crosspolymer, acrylates copolymer, decyl glucoside, phenoxyethanol, laurel glucoside, lithium magnesium sodium silicate, polysorbate 20, hexylene glycol, sodium hydroxide, citrus aurantium dulcis (orange) peel extract, limonene, decylene glycol, ethylhexylglycerin, panthenol, tetrasodium edta, 1-2 heanediol, ascorbyl glucosode, borago officinalis seed oil, tocopherol, helianthus annuus (sunflower) seed oil, tocotrienols, triolein, trilineolin, magnesium nitrate, methylisothiazolinone, methylchloroisothiazolinone, magnesium chloride.Aqua/water/eau, solum diatomeae/sodium diatomeae, diatomaceous earth/terre de…

See more",$44.00,4.8 out of 5 stars,"1,494 ratings"
314,B0011UR1H8,"Australian Gold, CHEEKY BROWN Accelerator Dark Natural Bronzers, Tanning Bed Lotion 8.5 oz",Skin Care,"Brand


Australian Gold




Ingredients


Vitamin-a




Skin Tone


All




Product Benefits


Hydrating




Item Weight


0.35 Pounds",$21.50,4.5 out of 5 stars,"2,709 ratings"
315,B0011UVCKU,Giovanni Cosmetics Tea Tree Triple Treat Invigorating Conditioner 8.5 oz,Hair Care,"Brand


GIOVANNI




Scent


Tea Tree




Hair Type


Dry




Liquid Volume


250 Milliliters




Ingredients


Aqua (purified water) with * melaleuca alternifolia (tea tree) leaf oil, *mentha piperita (peppermint) leaf extract, *eucalyptus (eucalyptus officinalis) oil, *thymus vulgaris (thyme) extract, * urtica dioica (nettle) extract, * tussilago farfara (coltsfoot) flower extract, * salvia officinalis (sage) leaf extract, * rosmarinus officinalis (rosemary) leaf extract, * lavandula angustifolia (lavender) leaf extract, * equisetum arvense extract, * chamomilla recutita (matricaria) flower ...Aqua (purified water) with * melaleuca alternifolia (tea tree) leaf oil, *mentha piperita (peppermint) leaf extract, *eucalyptus (eucalyptus officinalis) oil, *thy…

See more",$12.25,4.3 out of 5 stars,192 ratings
316,B0011UWXM6,"Giovanni Hot Chocolate Sugar Body Scrub - Scented, Gentle Exfoliant With Essential Oil, 9 Ounce (Pack of 1)",Skin Care,"Brand


GIOVANNI




Ingredients


Organic Sucrose (Sugar), Carthamus Tinctorius (Safflower) Seed Oil (Certified By Quality Certification Services), Theobroma Cacao (Cocoa Bean) (Certified By Quality Certification Services), Honey, Polysorbate 20, Silica Dimethyl Silylate, Aleurites Moluccana (Kukui Nut) (Certified By Quality Certification Services), Butyrospermum Parkii (Shea Butter) (Certified By Quality Certification Services), Tocopherol (Vitamin E), Walnut Shell, Essential Oil Fragrance.Organic Sucrose (Sugar), Carthamus Tinctorius (Safflower) Seed Oil (Certified By Quality Certification Services), Theobroma Cacao (Cocoa Bean) (Certified…

See more





Product Benefits


Exfoliating




Active Ingredients


Vitamin_e




Item Weight


0.56 Pounds",$15.85,4.5 out of 5 stars,252 ratings
317,B0011V0QH4,"Giovanni Cosmetics Eco Chic Smooth as Silk Shampoo Deep Moisture for Damaged Hair, 8.5 Ounce",Hair Care,"Brand


GIOVANNI




Hair Type


Damaged,Dry,Chemically Treated




Liquid Volume


250 Milliliters




Item Weight


0.53 Pounds




Ingredients


Aqua (purified water), sodium lauroyl sarcosinate, decyl glucoside, cocamidopropyl betaine, sodium cocoamphoacetate, lauryl glucoside, sodium cocoyl glutamate, sodium lauryl glucose carboxylate, sodium cocoyl glutamate, sodium lauryl glucose carboxylate, pyrus malus (apple) fruit extract, *aloe barbadensis (aloe vera) leaf juice, *chamomilla recutita (matricaria) leaf extract, *citrus aurantium dulcis (valencia orange) extract, *citrus grandis (grapefruit) fruit extract, *cymbopogon ...Aqua (purified water), sodium lauroyl sarcosinate, decyl glucoside, cocamidopropyl betaine, sodium cocoamphoacetate, lauryl glucoside, sodium cocoyl…

See more",$5.73,4.3 out of 5 stars,332 ratings
318,B0011XEIFS,Lip Lock Lipstick Sealer,Makeup,"Brand


Beauty Basics




Ingredients


Isopropyl Alcohol, Ethylcellulose, Isopropyl Myristate, Fragrance (Parfum)




Item Form


Liquid




Finish Type


Glossy




Skin Tone


All",$12.99,3.5 out of 5 stars,86 ratings
319,B0011XZZF0,"Olivella Face and Body Soap,Raw fragrance free, All-natural 100 Percent Virgin Olive Oil From Italy, 3.52-oz Bars (Pack of 12) by Olivella",Skin Care,"Item Form


Bar




Brand


Olivella




Scent


Fragrance free




Skin Type


All




Item Weight


0.25 Pounds",$29.58,4.5 out of 5 stars,271 ratings
320,B0011Z3WU8,DHS Zinc Shampoo 8 oz,Hair Care,"Brand


DHS




Hair Type


Dandruff




Liquid Volume


8 Fluid Ounces




Ingredients


2% Zinc pyrithione, Purified Water, TEA-Lauryl Sulfate,PEG-8 Distearate, Sodium Chloride, Cocamide DEA, Cocamide MEA, Magnesium Aluminum Silicate, Hydroxypropyl Methylcellulose, Fragrance, FD&C Yellow #62% Zinc pyrithione, Purified Water, TEA-Lauryl Sulfate,PEG-8 Distearate, Sodium Chloride, Cocamide DEA, Cocamide MEA, Magnesium Aluminum Silicate,…

See more





Item Dimensions LxWxH


1.7 x 1.3 x 5.3 inches",$12.47,4.5 out of 5 stars,743 ratings
321,B00120IJSC,Anastasia Beverly Hills - Brow Wiz,Makeup,"Brand


Anastasia Beverly Hills




Item Form


Pencil




Ingredients


HYDROGENATED SOYBEAN OIL, HYDROGENATED COCO-GLYCERIDES, HYDROGENATED VEGETABLE OIL, ZINC STEARATE, COPERNICIA CERIFERA (CARNAUBA) WAX/CIRE DE CARNAUBA/CERA CARNAUBA, STEARIC ACID, POLYGLYCERYL-2 TRIISOSTEARATE, TOCOPHERYL ACETATE, CAPRYLYL GLYCOL, PHENOXYETHANOL, HEXYLENE GLYCOL, MAY CONTAIN/PEUT CONTENIR (+/-): MICA, IRON OXIDES (CI 77491, CI 77492, CI 77499), TITANIUM DIOXIDE (CI 77891)HYDROGENATED SOYBEAN OIL, HYDROGENATED COCO-GLYCERIDES, HYDROGENATED…

See more





Finish Type


Matte




Item Weight


0.04 Grams",$23.00,4.7 out of 5 stars,"16,254 ratings"
