,asin,name,category,description,price,rating,No_of_Rating
456,B000C1Z4AI,Heaven Sent Perfume by Dana for Women 100 ml,Fragrance,"Brand


Dana




Scent


HEAVEN SENT, Dana




Ingredients


ALCOHOL DENAT., WATER/EAU/AGUA, FRAGRANCE/PARFUM/FRAGRANCIA, LIMONENE, COUMARIN, ALPHA-ISOMETHYL IONONE, HYDROXYCITRONELLAL, BENZYL BENZOATE, LINALOOL, GERANIOL, CITRONELLOL, ISOEUGENOL, CITRAL, AMYL CINNAMAL, EVERNIA FURFURACEA (TREEMOSS) EXTRACT, EUGENOL, BENZYL SALICYLATE, FD&C RED NO. 4 (CI 14700), FD&C YELLOW NO. 5 (CI 19140).ALCOHOL DENAT., WATER/EAU/AGUA, FRAGRANCE/PARFUM/FRAGRANCIA, LIMONENE, COUMARIN, ALPHA-ISOMETHYL IONONE, HYDROXY…

See more





Item Form


Spray




Item Weight


3.4 Ounces",24.95,4.4,886
457,B000C1Z4WG,"Diamonds and Sapphires by Elizabeth Taylor for Women, Eau De Toilette Spray, 3.3-Ounce",Fragrance,"Brand


Elizabeth Taylor




Scent


DIAMONDS AND SAPPHIRES BY ELIZABETH TAYLOR




Ingredients


Floral fragrances lily of the valley, rose, ylang-ylang, jasmine and spice with musky sandalwood.




Item Form


Spray




Item Weight


30 Grams",12.79,4.5,2118
458,B000C1Z4YY,Ellen Tracy By Ellen Tracy For Women. Eau De Parfum Spray 3.4 Ounces,Fragrance,"Brand


ELLEN TRACY




Scent


ELLEN TRACY, Ellen Tracy




Ingredients


Notes: Cinnamon, Peach, Rose, Jasmine, Freesia, Carnation, Cedar, Sandalwood, Tonka Bean




Item Form


Spray




Item Weight


0.65 Pounds",17.17,4.5,1032
459,B000C1Z6AG,Eau Des Merveilles By Hermes For Women. Eau De Toilette Spray 3.3 Oz.,Fragrance,"Brand


Hermes




Scent


Citrus pepperu00a0fragrant woods and vetiver




Ingredients


A sparkling blend of citrus pepper fragrant woods and vetiver.




Item Form


Spray




Item Weight


100 Grams",91.75,4.5,577
460,B000C1Z6DS,Hugo Boss DEEP RED Eau de Parfum,Fragrance,"Brand


Hugo Boss




Scent


Oriental




Ingredients


Alcohol Denat, Parfum/Fragrance , Aqua/Water , Ethylhexyl Methoxycinnamate , Diethylamino Hydroxybenzoyl Hexyl Benzoate , Benzyl Salicylate , Hydroxycitronellal , Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde , Butylphenyl Methylpropional , Limonene , Linalool , Hexyl Cinnamal , Evernia Furfuracea , Eugenol , Geraniol , Citral , Benzyl Alcohol , Benzyl Benzoate , Citronellol ,Alcohol Denat, Parfum/Fragrance , Aqua/Water , Ethylhexyl Methoxycinnamate , Diethylam…

See more





Item Form


Spray




Item Weight


0.21 Kilograms",76.0,4.7,7753
461,B000C1Z6TC,Kenneth Cole Black,Fragrance,"Brand


Kenneth Cole




Scent


Black




Ingredients


ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER (AQUA), CITRIC ACID, TRIETHANOLAMINE, LINALOOL, LIMONENE, BENZYL SALICYLATE, BUTYLPHENYL METHYLPROPIONAL, HYDROXYISOHEXYL 3-CYCLOHEXENE CARBOXALDEHYDE, HYDROXYCITRONELLAL, GERANIOL, CITRAL, CITRONELLOL, ISOEUGENOL, BENZYL BENZOATEALCOHOL DENAT., FRAGRANCE (PARFUM), WATER (AQUA), CITRIC ACID, TRIETHANOLAMI…

See more





Item Form


Leaves




Item Weight


0.5 Ounces",19.0,4.6,10781
462,B000C1Z6VA,Kenzo Flower By Kenzo For Women. Eau De Parfum Spray 3.3 Ounces,Fragrance,"Brand


Kenzo




Scent


Oriental Floral




Item Form


Spray




Item Weight


3.3 Ounces




Item Volume


3.3 Fluid Ounces",59.99,4.7,1808
463,B000C1Z782,Lacoste Pour Homme Eau de Toilette for Men,Fragrance,"Brand


Lacoste




Ingredients


Notes: Italian Bergamot, Ruby Grapefruit, Plum, Aplle, Juniper, Cardamom, Pink Peppercorn, Cinnamon, aura of Rum, Sandalwood, Cedarwood, Vanilla, Incense, MuskNotes: Italian Bergamot, Ruby Grapefruit, Plum, Aplle, Juniper, Cardamom, Pink Peppercorn, C…

See more





Item Form


Spray




Item Weight


50 Grams




Item Volume


1.6 Fluid Ounces",55.0,4.7,1763
464,B000C1ZA0C,Oscar by Oscar De La Renta Eau de Toilette Perfume Spray for Women,Fragrance,"Brand


Oscar de la Renta




Scent


Floral




Ingredients


ALCOHOL DENAT, WATER(AQUA/EAU), FRAGRANCE (PARFUM), ALPHA ISOMETHYL IONONE, LINOLOOL,EUGENOL,GERANIOL, COUMARIN,LIMONENE,HYDROXYCITRONELLEL,CITRONELLOL, BENZYL SALICYLATE, CINNAMYL ALCOHOL, BENZYL, BENZOATE, ISOEUGENOL, FARNESOL CITRAL, AMYL CINNAMAL, HEXYL CINNAMAL, EVERNIA FURFURACEA (TREEMOSS) EXTRACT.ALCOHOL DENAT, WATER(AQUA/EAU), FRAGRANCE (PARFUM), ALPHA ISOMETHYL IONONE, LINOLOOL,EUGENOL,GERANIOL, COUMARIN,LIMONENE,HY…

See more





Item Form


Spray




Item Weight


0.13 Kilograms",87.0,4.7,3635
465,B000C1ZCAK,Romance 50ml Edp Edp Eau De Parfume Womens Fragrance Spray Uk,Fragrance,"Brand


RALPH LAUREN




Scent


Floral




Ingredients


Notes: Sungoddess Rose, Marigold, Ginger, Chamomile Oil, Yellow Freesia, White Violet, Lotus Flower, Lily, Patchouli, Oakmoss, MuskNotes: Sungoddess Rose, Marigold, Ginger, Chamomile Oil, Yellow Freesia, White Violet, Lotus Flower, Lily, Patchouli, Oakmoss, Musk

See more





Item Form


Spray




Item Weight


8 Pounds",57.61,4.7,2840
466,B000C1ZCOG,"RevlonCharlie White For Women, Eau De Toilette Spray, 3.4 Ounces",Fragrance,"Brand


REVLON




Scent


CHARLIE WHITE, Revlon




Item Form


Liquid




Item Weight


0.1 Kilograms




Item Volume


3.4 Fluid Ounces",8.49,4.4,1486
467,B000C20ZS8,Bvlgari BLV By Bvlgari For Men Eau De Toilette Spray 3.4 Oz,Fragrance,"Brand


BVLGARI




Scent


Gingko Sandalwood Galanga Tobacco Blossom Juniper Cardamom Teak Cedarwood Musk Ginger




Item Form


Spray




Item Weight


0.21 Pounds




Item Volume


100 Milliliters",54.0,4.6,811
468,B000C211H2,Pure Poison By Christian Dior For Women. Eau De Parfum Spray 1.7 Oz.,Fragrance,"Brand


Christian Dior




Item Form


Spray




Item Weight


0.1 Kilograms




Item Volume


1.7 Fluid Ounces




Age Range (Description)


Adult",99.95,4.5,307
469,B000C219QA,"Polo Blue by Ralph Lauren for Men, Eau De Toilette Natural Spray, 4.2 Ounce",Fragrance,"Brand


RALPH LAUREN




Scent


Polo Blue, Ralph Lauren




Item Form


Spray




Item Weight


10.4 Ounces




Item Volume


125 Milliliters",63.31,4.7,3411
470,B000C21A82,"Charlie Red by Revlon for Women, Eau De Toilette Spray, 3.4 Ounce",Fragrance,"Brand


REVLON




Scent


Oriental, Floral




Item Form


Spray,Tablet




Item Weight


0.1 Kilograms




Item Volume


3.4 Fluid Ounces",7.52,4.5,1943
471,B000C21AC8,"Revlon Fire & Ice Perfume for Women, 1.7 Fl. Oz., womens fragrance",Fragrance,"Brand


REVLON




Scent


Woody & Musky




Item Form


Spray




Item Weight


0.41 Pounds




Item Volume


50 Milliliters",15.0,4.7,2370
472,B000C21BT0,Angel by Thierry Mugler for Women - 1.7 Fl Oz EDP Spray Non Refillable,Fragrance,"Brand


Thierry Mugler




Scent


ANGEL, Thierry Mugler




Ingredients


Angel by Thierry Mugler is a Oriental Vanilla fragrance for women. Angel was launched in 1992. Angel was created by Olivier Cresp and Yves de Chirin. Top notes are melon, coconut, mandarin orange, cassia, jasmine, bergamot and cotton candy; middle notes are honey, apricot, blackberry, plum, orchid, peach, jasmine, lily-of-the-valley, red berries and rose; base notes are tonka bean, amber, patchouli, musk, vanilla, dark chocolate and caramel. This perfume is the winner of award FiFi Award Hall Of Fame 2007.Angel by Thierry Mugler is a Oriental Vanilla fragrance for women. Angel was launched in 1992. Angel was created by Olivier Cresp and Yves de Chirin. Top not…

See more





Item Form


Spray




Item Weight


1.7 Ounces",81.42,4.6,2656
473,B000C230QM,Miami Glow By Jennifer Lopez For Women. Eau De Toilette Spray 3.4 Ounces,Fragrance,"Brand


Jennifer Lopez




Scent


Miami Glow, Jennifer Lopez




Ingredients


Pink Grapefruit Cocunut Water Passion Fruit Heliotrope Sheer Amber Crystal Musk Vanilla Orchid and Blonde Woods.Pink Grapefruit Cocunut Water Passion Fruit Heliotrope Sheer Amber Crystal Musk Vanilla Orchid and Blonde Woods.

See more





Item Form


Spray




Item Weight


0.03 Kilograms",25.0,4.5,1051
474,B000C231SE,"Claiborne by LIZ CLAIBORNE for Women, Eau De Toilette Spray, 3.4-Ounce (125234)",Fragrance,"Brand


LIZ CLAIBORNE




Scent


CLAIBORNE, Liz Claiborne




Ingredients


Fragrance Juices




Item Form


Spray




Item Weight


95 Grams",18.14,4.5,2128
475,B000C234DQ,Paris Hilton Man By Paris Hilton For Men. Eau De Toilette Spray 3.4 Fl Oz,Fragrance,"Brand


Paris Hilton




Scent


Paris Hilton, Paris Hilton




Ingredients


Fragrance




Item Form


Spray




Item Weight


0.1 Ounces",23.49,4.7,3239
476,B000C234ZY,Tea Rose by Perfumer's Workshop for Women - 4 Ounce EDT Spray,Fragrance,"Brand


Perfumer's Workshop




Scent


Tea Rose




Ingredients


Ingredients: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LIMONENE, ETHYLHEXYL METHOXYCINNAMATE, DIETHYLAMINO, HYDROXYBENZOYL HEXYLBENZOATE, CITRAL, CINNAMAL, LINLOOL, BHTIngredients: ALCOHOL, PARFUM (FRAGRANCE), AQUA (WATER), LIMONENE, ETHYLHEXYL METHOXYCINNAMATE, DIETHYLAMINO, HYDROXYB…

See more





Item Form


Spray




Item Weight


0.65 Pounds",11.68,4.6,3270
477,B000C235A8,"Perry Ellis 360 White By Perry Ellis for Men 3.4 Oz Eau De Toilette Spray, 3.4 Oz",Fragrance,"Brand


Perry Ellis




Scent


Perry Ellis 360 White, Perry Ellis




Ingredients


Lime zest, cardamom, lavender, muguet, orange flower, pimento berries, white musk, vanilla, tonka bean, cedarwood.Lime zest, cardamom, lavender, muguet, orange flower, pimento berries, white musk, vanilla, tonka bean, cedarwood.

See more





Item Form


Spray




Item Weight


1 Pounds",27.23,4.6,1172
478,B000C235LW,Wind Song By Prince Matchabelli For Women. Cologne Spray Natural 2.6 Ounces,Fragrance,"Brand


Prince Matchabelli




Scent


Wind Song




Ingredients


Sd Alcohol 39 C, Fragrance, Water, Benzophenone-2, Fd&c Yellow No. 5, Fd&c Yellow No. 6.




Item Form


Spray




Item Weight


0.36 Grams",14.97,4.7,1649
479,B000C2365C,Ciara by Revlon Cologne Spray For Women 2.3 oz,Fragrance,"Brand


REVLON




Scent


Oriental




Ingredients


Alcohol Denat., Aqua (Water), Fragrance (Parfum), Benzyl Benzoate, Alpha-methyl Ionone, Amyl Cinnamal, Benzyl Alcohol, Benzyl Salicylate, Citral, Citronellol, Coumarin, Eugenol, Evernia Prunatsri (Oakmoss) Extract, Farnesol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool, Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl, Hexyl Benzoate, Bht, Orange 4 (Ci 15510).Alcohol Denat., Aqua (Water), Fragrance (Parfum), Benzyl Benzoate, Alpha-methyl Ionone, Amyl Cinnamal, Benzyl Alcohol, Benzyl Salicylate, Citral, C…

See more





Item Form


Spray




Item Weight


0.03 Kilograms",13.97,4.6,1316
480,B000CEQZZS,"Pinaud Virgin Island Bay Rum Shave Cologne, After Shave Fragrance, 6 fl oz",Shave & Hair Removal,"Brand


Clubman




Scent


Island breeze




Ingredients


SD Alcohol 40-2, Water, Fragrance, FDC Blue No. 1, FDC Red No. 4, FDC Yellow No. 5




Item Form


Lotion




Item Weight


6 Ounces",10.39,4.3,2109
481,B000CI9XGM,Phillips Brush Monster Vent 3 P Series (3.5” diameter),Hair Care,"Brand


Phillips Brush




Skin Tone


All




Item Weight


0.31 Pounds




Item Dimensions LxWxH


9.5 x 3.5 x 3.5 inches",18.95,4.4,189
482,B000CIBVP8,Phillips Brush Light Touch 6 Hair Brush,Hair Care,"Material


Nylon




Brand


Phillips Brush




Item Weight


10 Ounces




Shape


Rectangular",22.95,4.8,354
483,B000CIU7H6,Westminster Butt Face Soap,Skin Care,"Item Form


Bar




Brand


Westminster




Item Weight


0.1 Pounds




Item Dimensions LxWxH


4.5 x 3.4 x 0.8 inches




Unit Count


1.00 Count",6.9,4.6,1013
484,B000CNIHEG,"Salvatore Ferragamo Subtil Eau de Toilette Spray for Men, 3.4 Ounce",Fragrance,"Brand


Salvatore Ferragamo




Scent


Subtil, Salvatore Ferragamo




Ingredients


Notes: Mandarin, Lotus Leaves, Cardamom, Ginger, Coriander, Bay Rose, Macy, Davana, Violet, Patchouli, Dry Amber, MuskNotes: Mandarin, Lotus Leaves, Cardamom, Ginger, Coriander, Bay Rose, Macy, Davana, Violet, Patchouli, Dry Amber, Musk

See more





Item Form


Spray




Item Weight


0.4 Kilograms",35.79,4.6,1739
485,B000CNME1I,Cabochard By Parfums Gres For Women. Eau De Toilette Spray 3.3 Ounces,Fragrance,"Brand


Parfums Gres




Ingredients


Citrus leather and tobacco.




Item Form


Spray




Item Weight


0.1 Kilograms




Item Volume


3.3 Fluid Ounces",16.47,4.2,146
486,B000CPLV24,"essie Nail Polish, Glossy Shine Finish, Fiji, 0.46 fl. oz.","Foot, Hand & Nail Care","Item Form


Gel




Brand


Essie




Color


Fiji




Finish Type


Glossy




Special Feature


DBP, Toluene and Formaldehyde free",7.5,4.6,752
487,B000CSDDDG,SALUX Nylon Japanese Beauty Skin Bath Wash Cloth/Towel - Blue,Personal Care,"Item Dimensions LxWxH


8 x 1 x 3 inches




Size


1 pack




Color


Blue




Material


Nylon




Brand


SALUX",5.49,4.7,3811
488,B000CSH3YG,SALUX Nylon Japanese Beauty Skin Bath Wash cloth Towel Yellow,Bath,"Item Dimensions LxWxH


7.99 x 2.95 x 0.98 inches




Size


1 Count (Pack of 1)




Color


Yellow




Material


Nylon




Fabric Type


Nylon",6.43,4.5,264
489,B000E0I5IK,Dove Nutritive Solutions Strengthening Shampoo for Damaged Hair Intensive Repair Dry Hair Shampoo With Keratin Actives 12 oz,Hair Care,"Brand


Dove




Hair Type


Dry, Damaged




Liquid Volume


12 Fluid Ounces




Item Weight


5.28 Pounds




Ingredients


Water (Eau), Sodium Laureth Sulfate, Cocamidopropyl Betaine, Dimethiconol, Fragrance (Parfum), Citric Acid, Glycerin, Sodium Chloride, Sodium Benzoate, Glycol Distearate, Carbomer, Gluconolactone, Guar Hydroxypropyltrimonium Chloride, TEA-Dodecylbenzenesulfonate, PPG-9, Cocamide MEA, Sodium Sulfate, Trehalose, Disodium EDTA, Peg-45M, Benzyl Salicylate, Citronellol, Hexyl Cinnamal, Limonene, Linalool, Mica (CI 77019), Titanium Dioxide (CI 77891).Water (Eau), Sodium Laureth Sulfate, Cocamidopropyl Betaine, Dimethiconol, Fragrance (Parfum), Citric Acid, Glycerin, Sodium Chloride, Sodium Benzoate, Glycol…

See more",12.97,4.7,179
490,B000E0K7NQ,"Dove Nutritive Solutions Sulfate-Free Color Care Shampoo for Color Treated Hair Color Protect Lasting Color Vibrancy 12 oz, Pack of 6",Hair Care,"Brand


Dove




Hair Type


Color Treated, Chemically Treated




Liquid Volume


12 Fluid Ounces




Item Weight


5.6 Pounds




Ingredients


Glycerin, Fragrance (Parfum), Dimethiconol, Glycol Distearate, Carbomer, TEA-Dodecylbenzenesulfonate, Citric Acid, Guar Hydroxypropyltrimonium Chloride, Tetrasodium EDTA, DMDM Hydantoin, Gluconolactone, PEG-45M, Benzophenone-4, Adipic Acid, Trehalose, Methylchloroisothiazolinone, Methylisothiazolinone, PPG-9, Mica (CI 77019), Titanium Dioxide, (CI 77891)Glycerin, Fragrance (Parfum), Dimethiconol, Glycol Distearate, Carbomer, TEA-Dodecylbenzenesulfonate, Citric Acid, Guar Hydroxypropyltrimonium Chloride,…

See more",27.77,4.3,60
491,B000E3BZUW,"Alba Botanica Hawaiian Oil Free Moisturizer, Refining Aloe & Green Tea, 3 Oz (Packaging May Vary)",Skin Care,"Special Ingredients


Aloe Vera




Item Form


Cream




Brand


Alba Botanica




Skin Type


All




Age Range (Description)


Adult",12.98,4.7,4900
492,B000E75ES2,"Mrs. Meyer's Clean Day Liquid Hand Soap, Made with Essential Oils, Aloe Vera, and Olive Oil, Lemon Verbena Scent, 12.5 oz- Pack of 6",Skin Care,"Item Form


Liquid




Brand


MRS. MEYER'S CLEAN DAY




Scent


Lemon Verbena




Ingredients


Water, Cocamidopropyl Hydroxysultaine, Sodium Methyl 2-Sulfolaurate, Glycerin (Hand & Body), Citrus Medica Limonum (Lemon) Peel Oil (Certified Organic), Abies Alba (Fir) Leaf Oil, Cymbopogon Schoenanthus (Lemongrass) Oil, Fragrance, Disodium 2-Sulfolaurate, Olea Europaea (Olive) Fruit Oil, Aloe Barbadensis Leaf, Citric Acid, Sodium Chloride, Potassium Sorbate, Sodium BenzoateWater, Cocamidopropyl Hydroxysultaine, Sodium Methyl 2-Sulfolaurate, Glycerin (Hand & Body),…

See more





Item Dimensions LxWxH


6.47 x 2.66 x 2.66 inches",23.34,4.2,151
493,B000E7SSI0,"Charlie Gold by Revlon for Women, Eau De Toilette Spray, 3.3 Ounce (100 ml)",Fragrance,"Brand


Charlie




Item Form


Liquid




Item Weight


12 Pounds




Item Volume


3.4 Fluid Ounces




Special Feature


Not-Applicable",13.74,4.2,997
494,B000E7UDJW,"Remy Latour Cigar For Men Eau De Toilette Spray, 3.3 Ounces",Fragrance,"Brand


Remy Latour




Scent


CIGAR, Remy Latour




Ingredients


Sandalwood and patchouli.




Item Form


Spray




Item Weight


93.56 Grams",17.19,4.6,704
495,B000E7YL3G,Sung Homme by Alfred Sung 3.4 oz Eau de Toilette Spray,Fragrance,"Brand


Alfred Sung




Scent


Alfred SUNG, Alfred Sung




Ingredients


Citrus and spice a manly scent.




Item Form


Spray




Item Weight


0.65 Pounds",19.9,4.5,840
496,B000E8PG98,Conair 1875 Watt Cord-Keeper Hair Dryer; Pink,Hair Care,"Hair Type


All, Wavy, Curly




Color


Pink




Brand


Conair




Material


Ceramic




Item Dimensions LxWxH


11.05 x 9 x 3.9 inches",16.99,4.5,10758
497,B000E99ZCQ,"Denman Original Styler, 7 Row for Detangling, Blow-drying, Styling & Smoothing the Hair, All Black D3",Hair Care,"Color


All Black




Material


Rubber




Hair Type


Curly




Product Benefits


Detangle, Smoothing, Styling




Brand


Denman",19.95,4.6,58911
498,B000EBIDJ0,"Mederma AG Moisturizing Hand & Body Lotion – with glycolic acid to maintain moisture and gently remove dry, sun-damaged skin cells - dermatologist recommended brand - fragrance-free - 6 ounce",Skin Care,"Item Form


Lotion




Brand


Mederma AG




Skin Type


Sensitive




Age Range (Description)


Adult




Scent


Fragrance-Free",21.84,4.6,556
499,B000EE803Q,Rainbow Light Menopause One Multivitamin - 90 Tab,Vitamins & Dietary Supplements,"Brand


Rainbow Light




Item Form


Tablet




Flavor


Not flavored




Ingredients


Plant-source Digestive Enzymes, Other Dietary Ingredients, Superfood & Menoease Complex. Other Ingredients (All Natural Mineral and Plant-based): Cellulose, Stearic Acid (Vegetable), Modified Cellulose, Silica, Magnesium Stearate. Coating: Vegetable Food Glaze.Plant-source Digestive Enzymes, Other Dietary Ingredients, Superfood & Menoease Complex. Other Ingredients (All Natural Mineral and Plant-…

See more





Age Range (Description)


Adult",31.14,4.5,1101
500,B000EEX7TI,"Method Foaming Hand Soap, Green Tea + Aloe, 10 oz, 6 pack, Packaging May Vary",Skin Care,"Item Form


Foam




Brand


Method




Scent


Green Tea + Aloe




Skin Type


All




Age Range (Description)


Adult",17.94,4.6,1660
501,B000EEZAXO,"Method Gel Hand Soap, Sweet Water, 12 oz, 6 pack, Packaging May Vary",Skin Care,"Item Form


Gel




Brand


Method




Scent


Sweet Water




Age Range (Description)


Adult




Ingredients


Aqua, Sodium Lauryl Sulfate, Cocamide Dea, Cocoamidopropyl Betaine, Glycerin, Aloe Barbadensis Gel, Tocopheryl Acetate, Citric Acid, Sodium Chloride Citrate, Benzophenone-4, Methylchloroisothiazolinone, Methylisothiazolinone, Parfum (Fragrance), Ci 60730 (Ext Violet 2).Aqua, Sodium Lauryl Sulfate, Cocamide Dea, Cocoamidopropyl Betaine, Glycerin, Aloe Barbadensis Gel, Tocopheryl Acetate, Citric Acid, Sodium Chloride…

See more",26.99,4.7,1706
502,B000EGIF9S,ORS HAIRestore Fertilizing Serum with Nettle Leaf and Horsetail Extract,Hair Care,"Brand


ORS HAIRestore




Item Form


Serum




Ingredients


Aqua, Glycerin, Cetyl Triethylmonium Dimethicone Peg-8 Succinate, Cocos Nucifera Coconut Oil, Equisetum Arvense Extract, Urtica Dioica Nettle Extract, Cola Acuminata Seed Extract, Aloe Barbadensis Leaf Extract, Allium Sativum Bulb Extract, Zinc Acetylmethionate, Phytic Acid, Biotin, Tocopherol, Capsicum Frutescens Fruit Extract, Zea Mays Corn Oil, Menthol, Ascorbyl Methylsilanol Pectinate, Hydroxyethylcellulose, Dimethiconol Panthenol, Peg-8 Dimethicone, Linoleic Acid, Linolenic Acid, Propylene Glycol, Disodium Edta, Aminomethyl Propanol, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Parfum, Benzyl Salicylate, Butylphenyl Methylpropional, Cinnamyl Alcohol, Citronellol, Coumarin, Eugenol, Geraniol, Hexyl Cinnamal, Hydroxyisohexyl 3-cyclohexene Carboxaldehyde, Hydroxycitronellal, Limonene, LinaloolAqua, Glycerin, Cetyl Triethylmonium Dimethicone Peg-8 Succinate, Cocos Nucifera Coconut Oil, Equisetum Arvense Extract, Urtica Dioica Nettle Extr…

See more





Product Benefits


For Natural Looking Braids




Hair Type


Thin",9.52,4.5,962
